year,Incipient to wetness impregnation,Wet impregnation,Co-impregnation,Co-precipitation,Sol-gel,Sequential impregnation, calcTemperature (oC),calc Time (h),red Temperature  (oC),red Time (h),red H2 %,Co,Ba,Ca,Cu,Ce,Mn,La,Ni,Pt,Mg,Ir,Au,K,Li,Ru,Rh,Pd,Sr,Y,Zr,Al,Si,Ti,Pr,V,react Temperature (C),reac CH4 %vol,reac CO2 %vol,reac Ar %vol,reac N2 %vol,reac He %vol,GHSV (mgmin/mL),Time on stream (min),CH4 Conversion
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,610.556,75.8656
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,641.667,74.9137
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,668.889,74.7576
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,703.889,75.5573
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,731.111,75.0827
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,758.333,74.7678
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,793.333,74.6121
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,816.667,74.9337
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,851.667,74.6192
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,878.889,74.7815
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,910,75.422
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,945,74.9478
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,968.333,75.4286
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,999.444,75.2729
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1030.56,75.1172
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1057.78,74.8018
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1092.78,74.9651
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1120,75.1269
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1147.22,74.6528
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1182.22,75.1345
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1209.44,74.9783
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1236.67,74.8222
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1271.67,75.4631
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,700,50,50,0,0,0,5,1298.89,74.67
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,650,50,50,0,0,0,10,30,60.8657
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,650,50,50,0,0,0,6.666666667,30,59.9306
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,650,50,50,0,0,0,5,30,56.9074
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.9916729,0,0,0,0,0,0,0,0,0,0,0,0,92.0083271,0,0,0,0,650,50,50,0,0,0,3.333333333,30,49.0886
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,50,50,0,0,0,10,30,58.7138
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,50,50,0,0,0,6.666666667,30,58.2852
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,50,50,0,0,0,5,30,54.1226
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,50,50,0,0,0,3.333333333,30,45.7975
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,4.77887,0,0,0,0,7.6097612,0,0,0,0,0,0,0,0,0,0,0,0,87.6113688,0,0,0,0,650,50,50,0,0,0,10,30,57.4478
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,4.77887,0,0,0,0,7.6097612,0,0,0,0,0,0,0,0,0,0,0,0,87.6113688,0,0,0,0,650,50,50,0,0,0,6.666666667,30,57.2724
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,4.77887,0,0,0,0,7.6097612,0,0,0,0,0,0,0,0,0,0,0,0,87.6113688,0,0,0,0,650,50,50,0,0,0,5,30,53.7429
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,4.77887,0,0,0,0,7.6097612,0,0,0,0,0,0,0,0,0,0,0,0,87.6113688,0,0,0,0,650,50,50,0,0,0,3.333333333,30,44.5948
2014,0,1,0,0,0,0,500,4,600,4,100,0,1.8024418,0,0,0,0,0,7.8476276,0,0,0,0,0,0,0,0,0,0,0,0,90.3499306,0,0,0,0,650,50,50,0,0,0,10,30,59.5364
2014,0,1,0,0,0,0,500,4,600,4,100,0,1.8024418,0,0,0,0,0,7.8476276,0,0,0,0,0,0,0,0,0,0,0,0,90.3499306,0,0,0,0,650,50,50,0,0,0,6.666666667,30,55.7534
2014,0,1,0,0,0,0,500,4,600,4,100,0,1.8024418,0,0,0,0,0,7.8476276,0,0,0,0,0,0,0,0,0,0,0,0,90.3499306,0,0,0,0,650,50,50,0,0,0,5,30,52.5404
2014,0,1,0,0,0,0,500,4,600,4,100,0,1.8024418,0,0,0,0,0,7.8476276,0,0,0,0,0,0,0,0,0,0,0,0,90.3499306,0,0,0,0,650,50,50,0,0,0,3.333333333,30,43.519
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,20,80,0,0,0,5,30,90.2609
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,33.33333333,66.66666667,0,0,0,5,30,76.9692
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,42.85714286,57.14285714,0,0,0,5,30,69.0783
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,50,50,0,0,0,5,30,63.2138
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,57.05887657,42.94112343,0,0,0,5,30,59.821
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,66.66666667,33.33333333,0,0,0,5,30,45.8322
2014,0,1,0,0,0,0,500,4,600,4,100,0,0,0,0,0,0,0,7.4700257,0,6.5273838,0,0,0,0,0,0,0,0,0,0,86.0025905,0,0,0,0,650,80,20,0,0,0,5,30,33.1278
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9533458,0,0,0,0,0,0,0,0,0,0,0,0,95.0466542,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,73.7
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9533458,0,0,0,0,0,0,0,0,0,0,0,0,95.0466542,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,73
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1207552,0,0,0,0,4.9473644,0,0,0,0,0,0,0,0,0,0,0,0,94.9318804,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,74.1
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1207552,0,0,0,0,4.9473644,0,0,0,0,0,0,0,0,0,0,0,0,94.9318804,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,73.6
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.3613928,0,0,0,0,4.9354448,0,0,0,0,0,0,0,0,0,0,0,0,94.7031624,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,74.4
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.3613928,0,0,0,0,4.9354448,0,0,0,0,0,0,0,0,0,0,0,0,94.7031624,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,74
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.720183,0,0,0,0,4.9176726,0,0,0,0,0,0,0,0,0,0,0,0,94.3621444,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,71.8
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.720183,0,0,0,0,4.9176726,0,0,0,0,0,0,0,0,0,0,0,0,94.3621444,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,70.7
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9507162,0,0,0,0,0,0,0,0,0,0,0,0.0530881,94.9961958,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,73.4
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9507162,0,0,0,0,0,0,0,0,0,0,0,0.0530881,94.9961958,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,73
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9454653,0,0,0,0,0,0,0,0,0,0,0,0.1590953,94.8954395,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,72.3
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9454653,0,0,0,0,0,0,0,0,0,0,0,0.1590953,94.8954395,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,71
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9376097,0,0,0,0,0,0,0,0,0,0,0,0.3176852,94.7447051,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,75.2
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0,0,0,4.9376097,0,0,0,0,0,0,0,0,0,0,0,0.3176852,94.7447051,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,71.9
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.03457,0,0,4.9516334,0,0,0,0,0,0,0,0,0,0,0,0,95.0137966,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,74.5
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.03457,0,0,4.9516334,0,0,0,0,0,0,0,0,0,0,0,0,95.0137966,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,73.8
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1036382,0,0,4.9482122,0,0,0,0,0,0,0,0,0,0,0,0,94.9481496,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,76.1
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1036382,0,0,4.9482122,0,0,0,0,0,0,0,0,0,0,0,0,94.9481496,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,75.1
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.2070618,0,0,4.9430893,0,0,0,0,0,0,0,0,0,0,0,0,94.8498489,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,74
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.2070618,0,0,4.9430893,0,0,0,0,0,0,0,0,0,0,0,0,94.8498489,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,73
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1036382,0,0,4.9482122,0,0,0,0,0,0,0,0,0,0,0,0,94.9481496,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,76.1
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1036382,0,0,4.9482122,0,0,0,0,0,0,0,0,0,0,0,0,94.9481496,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,75.1
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,76.6
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,75.9
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.2409697,0,0.1033885,0,0,4.9362885,0,0,0,0,0,0,0,0,0,0,0,0,94.7193533,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,75.3
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.2409697,0,0.1033885,0,0,4.9362885,0,0,0,0,0,0,0,0,0,0,0,0,94.7193533,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,74.4
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1035832,0,0,4.945588,0,0,0,0,0,0,0,0,0,0,0,0.0530331,94.8977956,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,75.7
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1035832,0,0,4.945588,0,0,0,0,0,0,0,0,0,0,0,0.0530331,94.8977956,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,73.9
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1035283,0,0,4.9429666,0,0,0,0,0,0,0,0,0,0,0,0.1060099,94.8474951,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,74
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0,0,0.1035283,0,0,4.9429666,0,0,0,0,0,0,0,0,0,0,0,0.1060099,94.8474951,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,72
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,15.8462
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,60,15.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,90,15.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,150,16.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,210,15.8462
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,260,15.8462
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,320,15.8462
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,350,15.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,400,15.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,460,15.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,490,15.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,15.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,40.4615
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,60,37.6923
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,90,38.9231
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,150,39.2308
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,210,39.5385
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,260,36.7692
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,320,37.6923
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,350,37.6923
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,400,38.6154
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,460,38.3077
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,490,38.6154
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,38.3077
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,77.0769
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,60,76.7692
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,90,76.7692
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,150,77.0769
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,210,76.7692
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,260,76.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,320,76.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,350,76.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,400,76.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,460,76.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,490,76.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,700,45.45454545,45.45454545,0,9.090909091,0,22.72727273,540,76.1538
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,500,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,16
2011,0,1,0,0,0,0,900,2,700,2,100,0,0,0.1206302,0,0.1035132,0,0,4.9422432,0,0,0,0,0,0,0,0,0,0,0,0,94.8336134,0,0,0,0,600,45.45454545,45.45454545,0,9.090909091,0,22.72727273,30,40.3
